RefId,IsBadBuy
73156,0.31454825209807447
73157,0.4081200076084824
73158,0.37330666590487804
73159,0.4704117630568772
73160,0.9076273623002779
73161,0.45441202252451646
73162,0.8970547542758726
73163,0.4475485944235531
73164,0.6056954554270856
73165,0.5313987402065713
73166,0.3653469620867781
73167,0.36484565189044765
73168,0.21706929410982975
73169,0.7045010976388578
73170,0.2858818312713725
73171,0.3569619851954646
73172,0.6453532181816268
73173,0.32256847930396726
73174,0.31548404136607394
73175,0.5408447564233259
73176,0.3527783102788725
73177,0.451457621546421
73178,0.41930497614390305
73179,0.2548372097089835
73180,0.3814188032525812
73181,0.6147957613326004
73182,0.3466383509135685
73183,0.47120063785333166
73184,0.29380724863370317
73185,0.6124486913286202
73186,0.41548553554609885
73187,0.44998791674832833
73188,0.4420293125717011
73189,0.5014514301649935
73190,0.5840406429388043
73191,0.9136770702503475
73192,0.897769033225011
73193,0.4515148163190648
73194,0.6448425912881354
73195,0.4527143415293017
73196,0.30358718274865515
73197,0.887161138658023
73198,0.2548372097089835
73199,0.42214139371334386
73200,0.41375492167120764
73201,0.6437937289465765
73202,0.8958736337065119
73203,0.39578800977478235
73204,0.3636887840613347
73205,0.5131985110091178
73206,0.3798255763629203
73207,0.4493327572799161
73208,0.3406829580670572
73209,0.5067005965599294
73210,0.505540871731618
73211,0.4784503115761713
73212,0.27140360267403807
73213,0.41901001655302456
73214,0.34622336231819145
73215,0.5192940330959822
73216,0.4601410826627435
73217,0.41295779208783545
73218,0.4174678772225291
73219,0.4473751998460477
73220,0.4864083091810891
73221,0.5642175670394585
73222,0.5132409148158087
73223,0.2542276457968535
73224,0.3385954164525227
73225,0.41418265674192184
73226,0.25511553361414163
73227,0.3603191589629352
73228,0.44349445000678706
73229,0.39999969792360174
73230,0.2858788823361073
73231,0.39474258813440755
73232,0.900941283722165
73233,0.9177391858234193
73234,0.43083321501140986
73235,0.46973630225892327
73236,0.4311198089600991
73237,0.44063215330030414
73238,0.3182435479048992
73239,0.3670392021947473
73240,0.44525499541661995
73241,0.2933495956615055
73242,0.3260362593311632
73243,0.8751439265536637
73244,0.24599535721007107
73245,0.391844733426951
73246,0.9045855642897448
73247,0.4754055252400194
73248,0.2853814419365828
73249,0.29557315415440083
73250,0.3762248396103491
73251,0.2716146589898953
73252,0.3535576230850081
73253,0.2630423649774878
73254,0.8730904557596394
73255,0.2869025044814595
73256,0.4006146355553168
73257,0.32874062373828905
73258,0.6437706133027449
73259,0.4870892638495588
73260,0.5197626868021998
73261,0.8883262955045548
73262,0.38989979888355364
73263,0.4175360953294281
73264,0.45578224546607343
73265,0.4823166153323869
73266,0.2187568814463705
73267,0.2674595651568455
73268,0.3189267789126892
73269,0.4073686910574998
73270,0.42809912919832843
73271,0.30572969792823596
73272,0.9045656889865465
73273,0.43957960384812983
73274,0.4751255613604331
73275,0.8939474814542977
73276,0.2674595651568455
73277,0.33164648466212604
73278,0.23608677466829436
73279,0.4508800425141665
73280,0.29468872246969374
73281,0.3567971810581093
73282,0.5523155507777556
73283,0.41677662310335645
73284,0.6241126808792709
73285,0.6375726214686337
73286,0.8854227967602314
73287,0.47608883190688467
73288,0.46108383266017505
73289,0.3442658547571676
73290,0.5001368153490222
73291,0.6793632395220912
73292,0.24918307954012042
73293,0.47546022708243296
73294,0.5187640952879565
73295,0.9044619033470619
73296,0.5069746023612877
73297,0.5326898837458764
73298,0.30497293167559464
73299,0.5867780431411495
73300,0.34456079932923445
73301,0.3056943568602753
73302,0.3692297500100198
73303,0.4680340110463065
73304,0.2977627729296602
73305,0.8923292200382843
73306,0.8889961007426433
73307,0.2552846027492354
73308,0.42510017607740275
73309,0.4339843961208414
73310,0.6348852964453967
73311,0.42938186073295376
73312,0.6402033380682929
73313,0.3534631515281625
73314,0.45183534047335333
73315,0.42778367523976923
73316,0.9050879855526558
73317,0.3397210638927668
73318,0.4305129941786149
73319,0.45544733923576036
73320,0.3379979205220743
73321,0.2954958754206937
73322,0.3417702767054514
73323,0.44280698166052374
73324,0.8952310546977517
73325,0.8747864558023125
73326,0.8975331777596651
73327,0.3606462245057087
73328,0.3119981903343724
73329,0.3016874589707844
73330,0.25266835351270656
73331,0.2987698323601524
73332,0.28835068886744825
73333,0.6622488436573021
73334,0.45006566161032974
73335,0.2654756169655479
73336,0.6155722378204913
73337,0.3013978602120299
73338,0.29390927172897247
73339,0.8922405638774071
73340,0.8389156832121238
73341,0.49450823391851395
73342,0.6379940829021915
73343,0.413074767769487
73344,0.3293887839002631
73345,0.44380332160167224
73346,0.40663925445529364
73347,0.33145531989061033
73348,0.669732919367822
73349,0.9046757364119278
73350,0.26666443386612826
73351,0.47335317262700666
73352,0.20597012412826993
73353,0.9060748039071743
73354,0.2841456634192644
73355,0.4113612511037912
73356,0.38546405441123993
73357,0.409415858906539
73358,0.44791126906218476
73359,0.2460029267449688
73360,0.6751533549666123
73361,0.44696054037873756
73362,0.3560096690778669
73363,0.3985253320883909
73364,0.3990173101962718
73365,0.4303308258605012
73366,0.3009869391553668
73367,0.348819414363666
73368,0.5922516572059747
73369,0.36286339789900196
73370,0.2591512002175186
73371,0.29544270051196986
73372,0.26014874842285896
73373,0.33014322659632284
73374,0.8716638174453638
73375,0.4789201569221846
73376,0.618322549189021
73377,0.5967856582722246
73378,0.4136563702670397
73379,0.3626126969329082
73380,0.2881988322459875
73381,0.4840794342113559
73382,0.3212807642841083
73383,0.4204262993851449
73384,0.5352372111762207
73385,0.43329982966374264
73386,0.45072851708051836
73387,0.2725531154907328
73388,0.2786699889914694
73389,0.4011627054865904
73390,0.32021161936227255
73391,0.21313142020014467
73392,0.48688791601104
73393,0.2213225953326419
73394,0.4051956756901899
73395,0.32028938389874134
73396,0.6218116103620679
73397,0.3603564506850619
73398,0.3478505989879395
73399,0.30900685467885053
73400,0.6712808209914497
73401,0.23364983956479418
73402,0.4786215289573938
73403,0.8773957197427014
73404,0.552624481166717
73405,0.6499999784140417
73406,0.24880454225031978
73407,0.8647124750508225
73408,0.2689455329337925
73409,0.3925607582692044
73410,0.34954811281322995
73411,0.305165926920942
73412,0.38686046383055567
73413,0.2982913143765735
73414,0.9016226816030926
73415,0.2736906104371402
73416,0.3084871530434177
73417,0.9083557944053382
73418,0.9027824819266747
73419,0.9107382573420626
73420,0.2070028269806269
73421,0.5891854636221269
73422,0.9027824819266747
73423,0.4449172050497298
73424,0.906611023431671
73425,0.45403351572913625
73426,0.40797998858576673
73427,0.16299035754184188
73428,0.27483962572779164
73429,0.47462702681186225
73430,0.26166800324037603
73431,0.4902986142499434
73432,0.2667090961929904
73433,0.878184125860479
73434,0.46485988815708246
73435,0.3817239486927095
73436,0.4217784372194506
73437,0.31444698110405134
73438,0.299761696514564
73439,0.38850331631650514
73440,0.8932325099886413
73441,0.5438717670644961
73442,0.36642125153432253
73443,0.3889646132832446
73444,0.39177359781894755
73445,0.4700116829553228
73446,0.3863243584931737
73447,0.301220301681913
73448,0.3227543449518401
73449,0.34947592807023414
73450,0.331913905293761
73451,0.4504357866275742
73452,0.3466095533856307
73453,0.4027804160140921
73454,0.4604462867873452
73455,0.21003435595249073
73456,0.3901517906244768
73457,0.44811620684721043
73458,0.8714165809678774
73459,0.3616100103412269
73460,0.5258931292613879
73461,0.8974496443808764
73462,0.5201786178462443
73463,0.28868034892111977
73464,0.6684670398480321
73465,0.36272479974441335
73466,0.5200380958075634
73467,0.8972881753551258
73468,0.2426756843038302
73469,0.40562004426401815
73470,0.3914531957852162
73471,0.29721003651264977
73472,0.3454603461374729
73473,0.4487696164213052
73474,0.44479966627216294
73475,0.342560203361866
73476,0.3942074073766267
73477,0.9011008399458761
73478,0.367976961207058
73479,0.5581732844338826
73480,0.8761368111189191
73481,0.4493381035719382
73482,0.4330464213078735
73483,0.410384649536499
73484,0.3085476454068094
73485,0.3224863765291785
73486,0.8883938875811291
73487,0.20608323620799837
73488,0.3211705693685357
73489,0.28398264191771333
73490,0.4050044013491298
73491,0.8982518901685108
73492,0.2932032046128898
73493,0.8866144946240943
73494,0.45317475972204785
73495,0.3640508437448039
73496,0.3617455315555675
73497,0.3195077449163202
73498,0.8826501043445708
73499,0.28459429003937414
73500,0.35327433350138043
73501,0.4855447547675303
73502,0.44059589132915866
73503,0.38996987538364686
73504,0.4667852628786575
73505,0.36220339042560273
73506,0.4877158443594417
73507,0.8610122684241814
73508,0.25406900975286956
73509,0.4487696164213052
73510,0.539611832427706
73511,0.27063749789563296
73512,0.2798512358276834
73513,0.3697582906369144
73514,0.29872991286867717
73515,0.29165236654990195
73516,0.25336573974748156
73517,0.22408532021535255
73518,0.41978088075188613
73519,0.27922743816565415
73520,0.8948712775261087
73521,0.5357446521406675
73522,0.41304983966389275
73523,0.33227071556454857
73524,0.9001342028883192
73525,0.36817317296187657
73526,0.417070719101497
73527,0.24595865212951618
73528,0.3758072840367252
73529,0.4274328076514673
73530,0.291009676224974
73531,0.91099444874827
73532,0.511721516842689
73533,0.45975081367061793
73534,0.20783701232616764
73535,0.3732260972253023
73536,0.46999797782824426
73537,0.885008919742219
73538,0.40746215193373875
73539,0.5357535021917439
73540,0.542742838165219
73541,0.4849355597075116
73542,0.28911650056783916
73543,0.38396618470325056
73544,0.5457478557299971
73545,0.4066932897775987
73546,0.3360465056215062
73547,0.3354058226514019
73548,0.5064346095044132
73549,0.8924504210971259
73550,0.8812500850211585
73551,0.3689923342874426
73552,0.6609113854313937
73553,0.45708831851549564
73554,0.515427241417629
73555,0.3128694138185766
73556,0.37388377895319846
73557,0.39346628556402763
73558,0.3159163757534685
73559,0.39118079045294046
73560,0.9082865435993761
73561,0.4265669320446679
73562,0.39617704950907995
73563,0.27947703510242516
73564,0.4883757325029197
73565,0.3852809812553214
73566,0.8995818912162925
73567,0.8982662215668195
73568,0.47332909632234915
73569,0.40163433716499686
73570,0.38449950248639947
73571,0.30536199985256923
73572,0.8568858649339847
73573,0.3985190458245757
73574,0.3592724944392307
73575,0.28540567930522714
73576,0.42723401342164546
73577,0.47876098453849186
73578,0.2949071406675622
73579,0.49286677793569916
73580,0.5784786725015693
73581,0.8861930948166952
73582,0.41502627778513157
73583,0.43029440034270705
73584,0.5084989181708461
73585,0.3870035841097659
73586,0.32352987055599175
73587,0.8960231132350742
73588,0.5999775267667407
73589,0.636150808499396
73590,0.49690451641289496
73591,0.5770709862823958
73592,0.3119706958748765
73593,0.3152951844025612
73594,0.3965663166817063
73595,0.37962502649073027
73596,0.9087288215857516
73597,0.6562219326417319
73598,0.35734703717687355
73599,0.4521778503922905
73600,0.38112524623665184
73601,0.4451170704308808
73602,0.33385841009321676
73603,0.3112653867155726
73604,0.47175028687207077
73605,0.5285471472712171
73606,0.4174948295963026
73607,0.46069234423257827
73608,0.6182832818677492
73609,0.6336117686356447
73610,0.3898902910841425
73611,0.5239394914930512
73612,0.9117758155898945
73613,0.28138748538779457
73614,0.5359795048863767
73615,0.7453684958762357
73616,0.3815516506264912
73617,0.5786852959213582
73618,0.5128912223012508
73619,0.48787863241826934
73620,0.4207502938536865
73621,0.39388317572264675
73622,0.2656516845583213
73623,0.6303460019119149
73624,0.6173741563281688
73625,0.5449804001662707
73626,0.40932317097833537
73627,0.4298838797776574
73628,0.547428877390745
73629,0.4667869943202473
73630,0.5623839214257884
73631,0.6930239985978128
73632,0.3817024695736928
73633,0.7450246047665098
73634,0.44351338347166713
73635,0.42507235837985174
73636,0.6148876589311353
73637,0.627003049764145
73638,0.2596787370788982
73639,0.4100433692800054
73640,0.3842873941852485
73641,0.26530581389162455
73642,0.3242273717346668
73643,0.4988364099082486
73644,0.6124746106601395
73645,0.5067312659471547
73646,0.9149663106264586
73647,0.42464577705325396
73648,0.5046365956156394
73649,0.9121404257664429
73650,0.9000094562850195
73651,0.5352166699787011
73652,0.8857218742534729
73653,0.9008653004542398
73654,0.8774877439644672
73655,0.904326038827407
73656,0.893544417672772
73657,0.9037424553754945
73658,0.8792051358628334
73659,0.8893265370067525
73660,0.9008653004542398
73661,0.8893673659125609
73662,0.9078877847854536
73663,0.9032743834019334
73664,0.909653596887316
73665,0.8774877439644672
73666,0.6719655615298068
73667,0.32614649419827724
73668,0.40053685792488125
73669,0.7172791288379979
73670,0.5067923116379639
73671,0.6044512107109985
73672,0.29912503289610004
73673,0.6363908739643683
73674,0.5669386161406488
73675,0.6562178599049407
73676,0.4499780038041431
73677,0.37451055014127693
73678,0.6810988158026068
73679,0.3604712411651432
73680,0.4844409446909631
73681,0.6942494171827364
73682,0.5529013959939769
73683,0.32260415040837015
73684,0.23574277373969946
73685,0.5969879906531214
73686,0.6235107892417301
73687,0.42890119843357316
73688,0.5115982671471865
73689,0.4003930909285476
73690,0.48243302208787026
73691,0.27705560175066485
73692,0.427931750620571
73693,0.24842725833242976
73694,0.4966498215260502
73695,0.5696727658563988
73696,0.5831050441808869
73697,0.5757049513590481
73698,0.5574286541227909
73699,0.4130185399973856
73700,0.7124183596187043
73701,0.5235482938427248
73702,0.21224978999802213
73703,0.616551545675087
73704,0.5998131374161378
73705,0.4112160229542254
73706,0.6230011741450474
73707,0.6562303166179452
73708,0.46851742384369793
73709,0.4083146796663858
73710,0.5352791856375055
73711,0.43596201346663227
73712,0.543185243284393
73713,0.4185299893701233
73714,0.4111269696914859
73715,0.3178952915421564
73716,0.40209137313799814
73717,0.5398027216588757
73718,0.5179802074425515
73719,0.28374657975182505
73720,0.4591267043527185
73721,0.3332370351713989
73722,0.9018532567788433
73723,0.39674099966724624
73724,0.3847300060227771
73725,0.6096534747490662
73726,0.40253404975734963
73727,0.4123513443535819
73728,0.6244670921304485
73729,0.2771570551097624
73730,0.6331539192305962
73731,0.6158517454197605
73732,0.6593846895516698
73733,0.338941378250431
73734,0.37937015492466336
73735,0.20111211414551183
73736,0.3946992429045166
73737,0.4800921907104619
73738,0.6284605311602991
73739,0.16075421549186691
73740,0.5143630600812685
73741,0.3792590914540202
73742,0.5203277098799723
73743,0.5356102867136546
73744,0.900194682626883
73745,0.1935003692954241
73746,0.15993263755914505
73747,0.6610705467727517
73748,0.5775853728094965
73749,0.43121462251831716
73750,0.32941718534638353
73751,0.5982901281147781
73752,0.8991596631132176
73753,0.39629817244060567
73754,0.6290645324736129
73755,0.5108631144079847
73756,0.28237200810997143
73757,0.3227994942871481
73758,0.3991977974477743
73759,0.29257415357572236
73760,0.8977332530590454
73761,0.38072507836724245
73762,0.30402797073344023
73763,0.7453684958762357
73764,0.4059224721823687
73765,0.3571769040874049
73766,0.4395281987834818
73767,0.8860446040362356
73768,0.5482580419760467
73769,0.5983723408193095
73770,0.6400085982560816
73771,0.5562474638974244
73772,0.27183619535713177
73773,0.20351543227795085
73774,0.6212723994662968
73775,0.30511624382040775
73776,0.37082643777343144
73777,0.5738349600700333
73778,0.5644585994079242
73779,0.3937030506937405
73780,0.29117828091539755
73781,0.6534125948798135
73782,0.42954623842978745
73783,0.5479712467643154
73784,0.3416272952751538
73785,0.43769172509781606
73786,0.522606980681123
73787,0.6394749867733944
73788,0.4364238436467418
73789,0.2409653057492487
73790,0.5040165934945691
73791,0.476783183301161
73792,0.4802981346524956
73793,0.46174295991245207
73794,0.5270364807511942
73795,0.3270821541099893
73796,0.4264235579277128
73797,0.39402678511578043
73798,0.3129205736344125
73799,0.5643812842946431
73800,0.3095280325414706
73801,0.42442977835662393
73802,0.3357698456151988
73803,0.46769916335471096
73804,0.34389474740515086
73805,0.39539902565097834
73806,0.7638399381820778
73807,0.4095110518363703
73808,0.5378243278898522
73809,0.5939673341666877
73810,0.2958834372229459
73811,0.29331448029909774
73812,0.4079217873135395
73813,0.26130143072277684
73814,0.25029698581672616
73815,0.41179930983976626
73816,0.9032865997040377
73817,0.3193024428227977
73818,0.44347877793788243
73819,0.9111677192739573
73820,0.7112819977982388
73821,0.716743965071364
73822,0.3820843010085402
73823,0.6148563498264493
73824,0.433876853280108
73825,0.31383861719294953
73826,0.5203382454813855
73827,0.7659195871292914
73828,0.4270556810750103
73829,0.3677097349476565
73830,0.5657917806690917
73831,0.45119765144801344
73832,0.3769914311075432
73833,0.5140358010109828
73834,0.8727044347093426
73835,0.4262447523570093
73836,0.4457523594982569
73837,0.36695820280701963
73838,0.23157942567713358
73839,0.49559863571402923
73840,0.508286147402938
73841,0.3889290914488652
73842,0.36917548551921403
73843,0.32543455748399674
73844,0.47954585108212716
73845,0.31070256842943494
73846,0.3799514576697141
73847,0.4269367596184402
73848,0.9127209968408551
73849,0.6736905773682391
73850,0.9010875271480409
73851,0.49372764408938274
73852,0.3040436347845675
73853,0.5413852782411166
73854,0.36619919435092096
73855,0.4059940510620032
73856,0.515076303554301
73857,0.5724159634722076
73858,0.3308554984162765
73859,0.3739760986499413
73860,0.41287736706702294
73861,0.26676144926134454
73862,0.5064130048748476
73863,0.3761089308674163
73864,0.28815236455375876
73865,0.6046560434829665
73866,0.6339379624439974
73867,0.32852867043281975
73868,0.27420022415818085
73869,0.42500895330571076
73870,0.3730560946159541
73871,0.3431189954020563
73872,0.2935680740490231
73873,0.3845673848411792
73874,0.42569623614503665
73875,0.42333747643593844
73876,0.5591120927020459
73877,0.5138291597135268
73878,0.5243699430327475
73879,0.23521655339687933
73880,0.5742613893022464
73881,0.4981544186809384
73882,0.4222295336902291
73883,0.4306079143364785
73884,0.4441812601800779
73885,0.5405988198819007
73886,0.4054355534905331
73887,0.7524959694031685
73888,0.47504525874014064
73889,0.28286243933751437
73890,0.4858404888629916
73891,0.43307998221109784
73892,0.37733705092392966
73893,0.32128916594564233
73894,0.466467942745935
73895,0.28948540521477534
73896,0.4034415947982266
73897,0.2644253592677525
73898,0.30181766721994474
73899,0.3806050698019688
73900,0.46152845874448706
73901,0.5347266636816287
73902,0.2517956489964781
73903,0.4349008044434799
73904,0.2127360119176948
73905,0.914848196177325
73906,0.36697810189010094
73907,0.6346421498821304
73908,0.2333074039450217
73909,0.5271381077876766
73910,0.614741805115857
73911,0.18427468465586636
73912,0.43709082286288
73913,0.3109586256485032
73914,0.9153834500127059
73915,0.47592135397588514
73916,0.43060120817183845
73917,0.18223654447892826
73918,0.43628214690187833
73919,0.5204526988834858
73920,0.9044846452676581
73921,0.9210939262913104
73922,0.3849216389257542
73923,0.9085690064631128
73924,0.47817549920291974
73925,0.33402120460122
73926,0.5606135083160131
73927,0.29853093930219077
73928,0.46398699355987166
73929,0.4521419040964894
73930,0.5746718647853978
73931,0.33777271246695895
73932,0.45927803674842616
73933,0.46818123010900575
73934,0.3913050585379768
73935,0.5614487733031793
73936,0.42771288566143645
73937,0.40025662631407544
73938,0.46376276278159406
73939,0.5282791329927956
73940,0.371297955949277
73941,0.4426970806078659
73942,0.3737251805376185
73943,0.4088206888632281
73944,0.6355642695534416
73945,0.44038922605370784
73946,0.5269398403466873
73947,0.3372230578170491
73948,0.6447196887130837
73949,0.6104848566387929
73950,0.33914806860982516
73951,0.2742358322490359
73952,0.4169704132230592
73953,0.5454377016503371
73954,0.25409665323194924
73955,0.9080187543492347
73956,0.38827696422334074
73957,0.4571088141241694
73958,0.32698706435839836
73959,0.5609421834100098
73960,0.6112277283773497
73961,0.4597356949236454
73962,0.311388382912841
73963,0.5781343701228482
73964,0.6926300669551319
73965,0.2651415721451739
73966,0.3129377036595062
73967,0.23151298289126707
73968,0.5843083254030447
73969,0.7090010364900611
73970,0.34051184376467486
73971,0.45527750458903765
73972,0.6809014747955251
73973,0.32437066451351626
73974,0.5301521145329214
73975,0.34751484881549344
73976,0.24496534149682783
73977,0.9019552458714141
73978,0.3049154216938729
73979,0.3661842009629145
73980,0.23721732499341236
73981,0.37688029646258847
73982,0.38111546019458176
73983,0.3769991189015696
73984,0.35517399233578034
73985,0.3426096223633032
73986,0.2857079199180201
73987,0.42172335275134826
73988,0.375667357346038
73989,0.8749832008621662
73990,0.6086023899983352
73991,0.2974160676794885
73992,0.30033708069713333
73993,0.22168846813668058
73994,0.3604574759208686
73995,0.38554160767514045
73996,0.29103110835710366
73997,0.30125013741478857
73998,0.418290445019116
73999,0.6025049423812963
74000,0.4346457982911216
74001,0.2388249293752961
74002,0.8829546255372711
74003,0.27118997148276436
74004,0.45066451297886256
74005,0.3288049946540351
74006,0.560345736420503
74007,0.2687308459900486
74008,0.3878530310577666
74009,0.23756152358804136
74010,0.8819035665214234
74011,0.7191443819180346
74012,0.5929574134144947
74013,0.47401089188158946
74014,0.5896246501590224
74015,0.46263467984639894
74016,0.5915406881433971
74017,0.8819555749570869
74018,0.5672937482918764
74019,0.579104566047157
74020,0.4210461921734261
74021,0.31433195023237787
74022,0.27096863686237227
74023,0.25969236052595507
74024,0.43637070181247706
74025,0.5596466514964769
74026,0.2914905067177985
74027,0.41686941408381867
74028,0.40948192917169085
74029,0.3192877170344848
74030,0.2758256024471427
74031,0.7312150246568363
74032,0.2598867987108505
74033,0.6118522585918054
74034,0.6068301943016681
74035,0.28899935055576254
74036,0.2783050241696392
74037,0.8855167541502267
74038,0.40946079334527646
74039,0.32222561999753535
74040,0.38212578563746064
74041,0.5648794729161489
74042,0.5712517100237554
74043,0.5567724356000516
74044,0.686036598505464
74045,0.32929153241215214
74046,0.27002999536960465
74047,0.2521602573229227
74048,0.4495646802705807
74049,0.34861789145190314
74050,0.44295554090768685
74051,0.5762497060085559
74052,0.4024382856414863
74053,0.6104435452361968
74054,0.39176633576363995
74055,0.6850863634275505
74056,0.2666977705133487
74057,0.37068322284353794
74058,0.256907918835192
74059,0.32848240611610735
74060,0.4355831304516077
74061,0.47640541391569025
74062,0.3821984413759592
74063,0.9065586787642402
74064,0.2923996774557937
74065,0.2765257417288672
74066,0.5745589359121502
74067,0.4808828318008185
74068,0.30372738852165915
74069,0.7090858547152226
74070,0.43653919676466074
74071,0.26925269974913674
74072,0.31451567308364686
74073,0.31826454332681436
74074,0.33231123436574084
74075,0.588513520187882
74076,0.32051935079418514
74077,0.48461563933361257
74078,0.5953256887723841
74079,0.22574493599871048
74080,0.36575962618806235
74081,0.29090420693525537
74082,0.44767827297700596
74083,0.2902697520875266
74084,0.2954565845574117
74085,0.380737043906232
74086,0.25891079382401216
74087,0.25008062953143984
74088,0.4228506440864353
74089,0.29009477278614093
74090,0.3404552962856115
74091,0.3339098560110136
74092,0.2939697367888929
74093,0.37601638742966503
74094,0.325444380955808
74095,0.344180577356
74096,0.8994706021341501
74097,0.4614802511456415
74098,0.4534238844265425
74099,0.2871381334766523
74100,0.3053203384722907
74101,0.344180577356
74102,0.9106766484226982
74103,0.5052397914250623
74104,0.3960746079395594
74105,0.3184687662083357
74106,0.2959356217606557
74107,0.6764529824851866
74108,0.46048868148702066
74109,0.569777973539499
74110,0.6595965455322288
74111,0.269097450966515
74112,0.23238209766708112
74113,0.6243655724351618
74114,0.3318284393292939
74115,0.2807672805998946
74116,0.8945986815610841
74117,0.6431193441989261
74118,0.6980181286227065
74119,0.605158897709774
74120,0.3949605907161598
74121,0.2848516073767322
74122,0.4490255253467846
74123,0.8870272209572092
74124,0.5508814012231883
74125,0.32332001467778443
74126,0.2973854645005488
74127,0.26511072893981547
74128,0.29258186237041695
74129,0.3505211595365447
74130,0.2632174527091901
74131,0.8684511391871881
74132,0.14955576369096893
74133,0.27500622673546093
74134,0.21951983018733442
74135,0.6753231400207739
74136,0.29972872139572104
74137,0.36802797296503625
74138,0.4588748525888337
74139,0.22090657911699615
74140,0.6079954856375213
74141,0.25716991488062174
74142,0.15429468974662117
74143,0.45501643934483815
74144,0.3083233364601769
74145,0.8507518558428815
74146,0.3040684910816812
74147,0.5362270533740093
74148,0.5691771979314976
74149,0.22256660459749852
74150,0.2742596300205488
74151,0.5688896313385274
74152,0.3258498537666497
74153,0.2584917762915034
74154,0.5978027146615109
74155,0.2424679895177952
74156,0.8876496583394168
74157,0.6387481367022839
74158,0.6194378718225607
74159,0.2385075054542473
74160,0.8965767925370947
74161,0.6298962356332517
74162,0.6079954856375213
74163,0.7173711795775009
74164,0.2681646465122023
74165,0.3307503114765237
74166,0.44576236568508404
74167,0.37463369306717126
74168,0.883606989866322
74169,0.37831717784768354
74170,0.24588294978814104
74171,0.8840247871095442
74172,0.2404950855275115
74173,0.505235230939592
74174,0.7123130767289524
74175,0.46108949863853255
74176,0.33977585734955773
74177,0.42060707538926845
74178,0.6315235185785089
74179,0.8902841591819837
74180,0.20213043028544112
74181,0.5393992877764632
74182,0.2486647629451168
74183,0.7173711795775009
74184,0.2732014576579617
74185,0.2192506077466429
